Timestamp,GHI (W/m²),DNI (W/m²),DHI (W/m²),Solar Zenith Angle (°),Temp (°C),RH (%),Pressure (hPa),Wind Speed (m/s),Cloud Type,Target_GHI_NextHour (W/m²),ghi_category
2024-01-03 21:30:00+00:00,10.003333333333334,18.7,9.46,88.473,0.6433333333333333,69.69,970.8733333333333,1.3233333333333335,Unknown,10.956666666666667,Low
2024-01-04 12:30:00+00:00,0.9866666666666667,0.16333333333333336,1.53,89.19866666666667,-0.26999999999999996,84.25333333333333,972.0066666666667,2.46,Unknown,38.88,Low
2024-01-04 13:00:00+00:00,10.956666666666667,0.16000000000000003,11.746666666666666,84.636,-0.09333333333333332,82.41333333333334,972.4433333333333,2.606666666666667,Unknown,70.44,Low
2024-01-04 13:30:00+00:00,38.88,0.2,39.10666666666667,80.28466666666667,0.26999999999999996,77.20666666666666,972.8133333333334,2.756666666666667,Unknown,159.66333333333333,Low
2024-01-04 14:00:00+00:00,70.44,0.35,69.85333333333332,76.25333333333333,0.4666666666666667,72.28,973.3233333333334,3.6933333333333334,Unknown,284.7033333333333,Medium
2024-01-04 14:30:00+00:00,159.66333333333333,7.333333333333333,155.67000000000002,72.63966666666667,0.69,67.11,973.7800000000001,3.996666666666667,Unknown,194.52333333333334,Low
2024-01-04 15:00:00+00:00,284.7033333333333,227.83666666666667,207.00666666666666,69.52333333333333,1.15,60.86,974.2199999999999,4.6899999999999995,Unknown,167.22666666666666,Low
2024-01-04 15:30:00+00:00,194.52333333333334,65.08,166.28,66.97933333333333,0.69,58.17666666666666,974.6266666666667,5.510000000000001,Unknown,250.79333333333335,Medium
2024-01-04 16:00:00+00:00,167.22666666666666,54.22666666666667,143.72333333333333,65.08066666666667,0.48000000000000004,56.06333333333334,974.86,5.026666666666667,Unknown,152.92999999999998,Low
2024-01-04 16:30:00+00:00,250.79333333333335,46.28333333333333,227.75666666666666,63.88699999999999,0.17333333333333334,61.57666666666667,974.9333333333333,5.2266666666666675,Unknown,111.95,Low
2024-01-04 17:00:00+00:00,152.92999999999998,12.956666666666667,145.37333333333333,63.44133333333333,0.06666666666666667,61.38666666666666,974.9066666666666,4.036666666666666,Unknown,148.44,Low
2024-01-04 17:30:00+00:00,111.95,0.36000000000000004,110.4,63.75466666666667,-0.11333333333333334,59.07333333333334,975.13,4.116666666666666,Unknown,157.58666666666667,Low
2024-01-04 18:00:00+00:00,148.44,4.39,144.73666666666668,64.81866666666666,-0.11666666666666667,59.74666666666667,975.2866666666666,4.6433333333333335,Unknown,338.02333333333337,Medium
2024-01-04 18:30:00+00:00,157.58666666666667,51.21,136.98,66.59866666666667,-0.39333333333333337,56.55333333333333,975.6233333333333,5.489999999999999,Unknown,278.72,Medium
2024-01-04 19:00:00+00:00,338.02333333333337,325.97666666666663,221.8,69.03299999999999,0.17,52.76,975.8166666666667,5.823333333333333,Unknown,169.38666666666668,Low
2024-01-04 19:30:00+00:00,278.72,385.65,169.19333333333333,72.055,0.15666666666666668,52.27333333333333,976.0733333333334,4.83,Unknown,128.51333333333335,Low
2024-01-04 20:00:00+00:00,169.38666666666668,355.42333333333335,84.77,75.58766666666666,-0.48666666666666664,52.82333333333334,976.5733333333334,4.966666666666667,Unknown,56.62,Low
2024-01-04 20:30:00+00:00,128.51333333333335,400.1666666666667,66.76666666666667,79.55300000000001,-0.9033333333333334,55.17666666666666,976.9433333333333,4.4766666666666675,Unknown,11.826666666666666,Low
2024-01-04 21:00:00+00:00,56.62,220.56666666666666,37.669999999999995,83.857,-1.34,58.03,977.34,3.79,Unknown,7.973333333333333,Low
2024-01-04 21:30:00+00:00,11.826666666666666,32.14,12.116666666666667,88.31766666666665,-2.1100000000000003,60.190000000000005,977.8366666666667,4.3,Unknown,44.156666666666666,Low
2024-01-05 12:30:00+00:00,7.973333333333333,0.1366666666666667,8.71,89.19566666666667,-4.71,72.92333333333333,982.0533333333333,4.876666666666667,Unknown,143.24666666666664,Low
2024-01-05 13:00:00+00:00,44.156666666666666,0.51,44.276666666666664,84.62566666666666,-4.79,72.41666666666667,982.2866666666666,4.913333333333333,Unknown,249.05666666666667,Low
2024-01-05 13:30:00+00:00,143.24666666666664,549.0533333333333,57.61,80.264,-4.59,70.05666666666666,982.3933333333333,6.29,Unknown,288.5133333333333,Medium
2024-01-05 14:00:00+00:00,249.05666666666667,774.0699999999999,78.39666666666668,76.22233333333334,-4.13,67.40333333333334,982.5,5.003333333333333,Unknown,328.22666666666663,Medium
2024-01-05 14:30:00+00:00,288.5133333333333,786.9599999999999,67.03,72.59566666666666,-3.8233333333333333,66.24,982.5533333333333,4.2733333333333325,Unknown,293.5933333333333,Medium
2024-01-05 15:00:00+00:00,328.22666666666663,694.5133333333334,94.69666666666667,69.46833333333333,-3.4699999999999998,65.35,982.65,4.626666666666667,Unknown,451.2433333333333,Medium
2024-01-05 15:30:00+00:00,293.5933333333333,386.44,142.98,66.91066666666667,-3.32,64.89,982.5699999999999,2.3800000000000003,Unknown,468.06333333333333,Medium
2024-01-05 16:00:00+00:00,451.2433333333333,917.1800000000001,74.55,64.99833333333333,-2.2666666666666666,59.43666666666666,981.9333333333333,3.19,Unknown,478.07666666666665,Medium
2024-01-05 16:30:00+00:00,468.06333333333333,909.3,76.75666666666666,63.791333333333334,-1.7333333333333334,58.486666666666665,981.2866666666666,3.5533333333333332,Unknown,435.81,Medium
2024-01-05 17:00:00+00:00,478.07666666666665,879.3166666666667,93.63666666666667,63.332,-0.8533333333333334,55.309999999999995,980.4833333333333,2.5533333333333332,Unknown,405.45,Medium
2024-01-05 17:30:00+00:00,435.81,749.5833333333334,112.68,63.635666666666665,-0.55,54.78333333333333,979.8866666666667,3.0566666666666666,Unknown,394.7133333333333,Medium
2024-01-05 18:00:00+00:00,405.45,681.1333333333333,124.84666666666666,64.69166666666666,-0.05,52.39,979.42,2.8466666666666667,Unknown,306.9166666666667,Medium
2024-01-05 18:30:00+00:00,394.7133333333333,815.2933333333333,81.77,66.462,0.32,52.29,978.9933333333333,3.393333333333333,Unknown,259.75333333333333,Medium
2024-01-05 19:00:00+00:00,306.9166666666667,598.3466666666667,102.97,68.89266666666667,0.4,51.56333333333334,978.7166666666667,3.4099999999999997,Unknown,243.46666666666667,Low
2024-01-05 19:30:00+00:00,259.75333333333333,584.65,89.58666666666666,71.90966666666667,0.5333333333333333,50.39666666666667,978.3833333333333,3.9466666666666668,Unknown,118.81333333333333,Low
2024-01-05 20:00:00+00:00,243.46666666666667,742.13,73.56333333333333,75.43933333333332,0.8666666666666667,48.626666666666665,978.0166666666667,3.3866666666666663,Unknown,44.2,Low
2024-01-05 20:30:00+00:00,118.81333333333333,314.65,62.18,79.40433333333334,0.6333333333333333,50.30333333333333,977.8333333333334,3.01,Unknown,19.07,Low
2024-01-05 21:00:00+00:00,44.2,33.64666666666667,41.49666666666667,83.71000000000001,-0.11,57.86666666666667,977.55,1.3099999999999998,Unknown,0.65,Low
2024-01-05 21:30:00+00:00,19.07,32.85,19.533333333333335,88.15866666666666,-0.44666666666666666,60.39,978.1333333333333,1.52,Unknown,7.453333333333333,Low
2024-01-06 12:30:00+00:00,0.65,0.1,1.15,89.18766666666667,-4.6899999999999995,86.90666666666667,973.34,2.566666666666667,Unknown,13.546666666666665,Low
2024-01-06 13:00:00+00:00,7.453333333333333,0.1,8.09,84.60833333333333,-4.673333333333333,87.57666666666667,972.2433333333333,4.5,Unknown,29.863333333333333,Low
2024-01-06 13:30:00+00:00,13.546666666666665,0.11000000000000001,14.21,80.23700000000001,-4.456666666666666,87.61333333333333,972.25,3.43,Unknown,93.16333333333334,Low
2024-01-06 14:00:00+00:00,29.863333333333333,0.2,30.63,76.18333333333334,-3.7366666666666664,84.61999999999999,971.5933333333334,3.68,Unknown,96.91333333333334,Low
2024-01-06 14:30:00+00:00,93.16333333333334,0.2866666666666667,92.30666666666666,72.54666666666667,-3.283333333333333,83.52666666666667,971.4033333333333,3.6599999999999997,Unknown,58.48,Low
2024-01-06 15:00:00+00:00,96.91333333333334,0.38,96.32333333333332,69.40466666666666,-2.1133333333333333,74.77333333333333,971.1433333333333,2.58,Unknown,83.16666666666667,Low
2024-01-06 15:30:00+00:00,58.48,0.2,58.38,66.83466666666666,-1.3833333333333333,67.6,970.7733333333333,3.5366666666666666,Unknown,68.62333333333332,Low
2024-01-06 16:00:00+00:00,83.16666666666667,0.27666666666666667,82.31333333333333,64.90966666666667,-1.4733333333333334,65.52666666666667,970.1966666666667,3.44,Unknown,62.016666666666666,Low
2024-01-06 16:30:00+00:00,68.62333333333332,0.2,67.29666666666667,63.68966666666667,-2.296666666666667,79.45,969.5266666666666,3.6,Unknown,52.763333333333335,Low
2024-01-06 17:00:00+00:00,62.016666666666666,0.20666666666666667,61.436666666666675,63.21666666666667,-2.86,89.94,968.4766666666667,3.743333333333333,Unknown,61.623333333333335,Low
2024-01-06 17:30:00+00:00,52.763333333333335,0.16333333333333336,52.86666666666667,63.51,-2.73,90.50333333333333,967.7166666666667,4.1466666666666665,Unknown,51.690000000000005,Low
2024-01-06 18:00:00+00:00,61.623333333333335,0.15666666666666668,61.99,64.55733333333333,-2.7666666666666666,91.83333333333333,966.7099999999999,4.676666666666667,Unknown,31.64333333333333,Low
2024-01-06 18:30:00+00:00,51.690000000000005,0.19333333333333336,52.18333333333333,66.32066666666667,-2.6,92.89333333333335,966.0666666666667,3.3033333333333332,Unknown,27.78666666666667,Low
2024-01-06 19:00:00+00:00,31.64333333333333,0.18333333333333332,32.266666666666666,68.74433333333333,-2.44,94.65333333333334,965.56,3.0766666666666667,Unknown,27.46333333333333,Low
2024-01-06 19:30:00+00:00,27.78666666666667,0.20666666666666667,28.546666666666667,71.75766666666667,-2.4266666666666667,96.47,964.85,3.42,Unknown,20.40666666666667,Low
2024-01-06 20:00:00+00:00,27.46333333333333,0.21666666666666667,28.366666666666667,75.28633333333333,-2.2966666666666664,97.08666666666666,964.2533333333333,3.716666666666667,Unknown,12.473333333333333,Low
2024-01-06 20:30:00+00:00,20.40666666666667,0.13,21.27,79.24866666666667,-2.06,95.52666666666667,964.0466666666667,3.993333333333333,Unknown,6.263333333333334,Low
2024-01-06 21:00:00+00:00,12.473333333333333,0.14333333333333334,13.18,83.55833333333334,-2.0,95.06,963.94,3.243333333333333,Unknown,3.93,Low
2024-01-06 21:30:00+00:00,6.263333333333334,0.16666666666666666,7.053333333333333,87.99633333333333,-2.0,95.32,963.4533333333333,3.67,Unknown,14.283333333333333,Low
2024-01-07 12:30:00+00:00,3.93,0.24666666666666667,4.963333333333334,89.17366666666666,-1.3299999999999998,97.42666666666668,960.5833333333334,,Unknown,33.053333333333335,Low
2024-01-07 13:00:00+00:00,14.283333333333333,0.16333333333333336,15.22,84.58366666666667,-1.1066666666666667,96.82,961.02,0.9727272727272727,Unknown,42.52333333333333,Low
2024-01-07 13:30:00+00:00,33.053333333333335,0.11666666666666667,33.916666666666664,80.20366666666668,-0.63,95.23333333333333,961.4133333333333,1.2733333333333334,Unknown,47.53,Low
2024-01-07 14:00:00+00:00,42.52333333333333,0.1,43.376666666666665,76.14,-0.16,93.05666666666666,961.7166666666667,1.4033333333333333,Unknown,80.58999999999999,Low
2024-01-07 14:30:00+00:00,47.53,0.07,48.28,72.48966666666666,0.06333333333333334,90.26,961.9766666666667,2.546666666666667,Unknown,126.80666666666666,Low
2024-01-07 15:00:00+00:00,80.58999999999999,0.0,81.18666666666667,69.33466666666666,0.26,87.91666666666667,962.2333333333333,4.536666666666666,Unknown,125.66666666666667,Low
2024-01-07 15:30:00+00:00,126.80666666666666,0.04000000000000001,127.06333333333333,66.75133333333333,0.43666666666666665,86.42333333333333,962.3966666666666,3.8333333333333335,Unknown,127.48666666666666,Low
2024-01-07 16:00:00+00:00,125.66666666666667,0.17333333333333334,125.87333333333332,64.81233333333334,0.49333333333333335,86.08333333333333,962.4966666666667,4.166666666666667,Unknown,95.48,Low
2024-01-07 16:30:00+00:00,127.48666666666666,0.14333333333333334,127.94,63.57899999999999,0.6066666666666667,86.23,962.5400000000001,3.996666666666667,Unknown,94.45333333333333,Low
2024-01-07 17:00:00+00:00,95.48,0.12000000000000001,95.84666666666666,63.095333333333336,0.6466666666666666,86.6,962.4,3.83,Unknown,55.45666666666667,Low
2024-01-07 17:30:00+00:00,94.45333333333333,0.04666666666666667,95.11,63.376,0.7866666666666667,85.4,962.3533333333332,5.55,Unknown,57.68333333333333,Low
2024-01-07 18:00:00+00:00,55.45666666666667,0.07333333333333333,56.083333333333336,64.41633333333333,0.7433333333333334,86.31,962.77,5.5233333333333325,Unknown,87.61,Low
2024-01-07 18:30:00+00:00,57.68333333333333,0.17333333333333334,58.43,66.17266666666667,0.9366666666666668,84.34333333333333,963.1733333333334,3.996666666666667,Unknown,67.33666666666666,Low
2024-01-07 19:00:00+00:00,87.61,0.043333333333333335,88.22666666666667,68.59066666666666,1.1166666666666667,82.92333333333333,963.4599999999999,4.33,Unknown,61.6,Low
2024-01-07 19:30:00+00:00,67.33666666666666,0.010000000000000002,67.51333333333334,71.60266666666666,1.1133333333333333,84.41333333333334,963.9266666666666,3.4366666666666665,Unknown,62.833333333333336,Low
2024-01-07 20:00:00+00:00,61.6,0.016666666666666666,62.18,75.12733333333334,1.2966666666666666,82.87666666666668,964.5233333333333,4.64,Unknown,45.123333333333335,Low
2024-01-07 20:30:00+00:00,62.833333333333336,0.006666666666666667,63.02333333333333,79.08966666666667,1.2100000000000002,84.32333333333332,965.1833333333333,5.486666666666666,Unknown,18.61,Low
2024-01-07 21:00:00+00:00,45.123333333333335,0.0,45.46666666666667,83.39933333333333,0.91,88.16000000000001,965.7933333333333,5.026666666666667,Unknown,10.53,Low
2024-01-07 21:30:00+00:00,18.61,0.02666666666666667,19.226666666666667,87.85533333333333,0.7,89.03,966.34,4.546666666666667,Unknown,44.63666666666666,Low
2024-01-08 12:30:00+00:00,10.53,0.020000000000000004,11.01,89.15433333333334,0.42,76.52666666666667,982.66,1.3099999999999998,Unknown,127.24,Low
2024-01-08 13:00:00+00:00,44.63666666666666,0.35,44.766666666666666,84.55433333333333,0.43666666666666665,75.03666666666666,983.2833333333333,1.6166666666666667,Unknown,177.14333333333335,Low
2024-01-08 13:30:00+00:00,127.24,143.39666666666665,102.64,80.16133333333333,0.65,72.36,983.8233333333334,2.603333333333333,Unknown,236.22666666666666,Low
2024-01-08 14:00:00+00:00,177.14333333333335,194.93666666666664,135.47666666666666,76.08666666666666,1.2533333333333334,68.38333333333334,984.4266666666666,3.43,Unknown,345.2433333333334,Medium
2024-01-08 14:30:00+00:00,236.22666666666666,88.41666666666667,210.54,72.426,1.8833333333333333,63.68666666666666,984.7366666666666,2.6333333333333333,Unknown,315.56,Medium
2024-01-08 15:00:00+00:00,345.2433333333334,242.49333333333334,264.4633333333333,69.25866666666667,2.4766666666666666,59.30333333333333,985.0166666666667,2.6,Unknown,274.77666666666664,Medium
2024-01-08 15:30:00+00:00,315.56,80.55333333333333,283.74666666666667,66.66033333333333,2.6300000000000003,56.87,985.2933333333333,2.4566666666666666,Unknown,242.94666666666666,Low
2024-01-08 16:00:00+00:00,274.77666666666664,14.646666666666667,266.9433333333333,64.70866666666667,2.9033333333333333,56.416666666666664,985.1666666666666,1.79,Unknown,217.11,Low
2024-01-08 16:30:00+00:00,242.94666666666666,0.48333333333333334,240.9,63.462333333333326,2.743333333333333,58.24,985.11,2.0466666666666664,Unknown,215.24333333333334,Low
2024-01-08 17:00:00+00:00,217.11,0.33,215.71666666666667,62.967,2.5766666666666667,59.306666666666665,984.6366666666667,2.35,Unknown,181.08666666666667,Low
2024-01-08 17:30:00+00:00,215.24333333333334,0.23,213.85,63.23733333333333,2.9699999999999998,57.92666666666666,984.37,1.5866666666666667,Unknown,160.82999999999998,Low
2024-01-08 18:00:00+00:00,181.08666666666667,0.1,180.01333333333332,64.267,2.92,57.45666666666667,984.3033333333333,1.7233333333333334,Unknown,127.81333333333333,Low
2024-01-08 18:30:00+00:00,160.82999999999998,0.10666666666666667,159.73666666666668,66.018,3.1633333333333336,57.70666666666667,983.8366666666666,0.8066666666666666,Unknown,90.35333333333332,Low
2024-01-08 19:00:00+00:00,127.81333333333333,0.23333333333333334,126.61999999999999,68.431,2.61,64.32666666666667,983.86,1.45,Unknown,76.65333333333334,Low
2024-01-08 19:30:00+00:00,90.35333333333332,0.13,90.13333333333334,71.43833333333333,2.993333333333333,62.0,984.31,0.4766666666666667,Unknown,61.05333333333333,Low
2024-01-08 20:00:00+00:00,76.65333333333334,0.12000000000000001,76.25333333333333,74.96466666666667,2.7866666666666666,59.63,984.4733333333334,1.35,Unknown,39.01,Low
2024-01-08 20:30:00+00:00,61.05333333333333,0.05,60.440000000000005,78.92633333333333,2.1633333333333336,66.16666666666667,984.4966666666667,1.18,Unknown,11.106666666666666,Low
2024-01-08 21:00:00+00:00,39.01,0.0033333333333333335,39.156666666666666,83.238,2.4566666666666666,60.906666666666666,984.5766666666666,1.6666666666666667,Unknown,0.12666666666666665,Low
2024-01-08 21:30:00+00:00,11.106666666666666,0.0,11.566666666666666,87.70866666666667,2.0833333333333335,61.65,984.5066666666667,1.8633333333333333,Unknown,4.3100000000000005,Low
2024-01-09 12:30:00+00:00,0.12666666666666665,0.010000000000000002,1.0533333333333335,89.12899999999999,-0.6266666666666667,96.05,974.5300000000001,3.6199999999999997,Unknown,8.629999999999999,Low
